time,accel_x,accel_y,accel_z,accel_x_scaled,accel_y_scaled,accel_z_scaled,gyro_x,gyro_y,gyro_z,gyro_x_scaled,gyro_y_scaled,gyro_z_scaled,x_rotation,y_rotation,proximity,steering_angle,throttle,count
2019-03-17 10:04:21.885573,104,552,16504,0.010986328125,0.04638671875,1.005859375,-261,77,28,-3.8396946564885495,0.648854961832061,0.4580152671755725,1.4600952493733919,-0.7099214164543199,72.99,0,0,0
2019-03-17 10:04:21.919440,212,520,16728,0.014404296875,0.0224609375,1.00634765625,-271,87,54,-2.1603053435114505,0.7175572519083969,0.12213740458015267,1.4680440668262131,-0.4289506604155587,73.02,0,0,0
2019-03-17 10:04:21.956184,180,492,16612,0.027587890625,0.025390625,1.008056640625,-321,80,48,-1.816793893129771,0.549618320610687,0.22137404580152673,2.4742277116527256,-0.8542666633247754,73.82,0,0,0
2019-03-17 10:04:21.991330,116,424,16540,0.009521484375,0.025390625,1.0,-252,66,42,-2.0381679389312977,0.7938931297709924,0.2824427480916031,1.428111936528,-0.8325422436550532,73.35,0,0,0
2019-03-17 10:04:22.029501,136,468,16424,0.010498046875,0.024169921875,1.001953125,-316,94,40,-2.16793893129771,0.6106870229007634,0.2595419847328244,1.3409900845541374,-0.12458182336906437,73.79,0,0,1
2019-03-17 10:04:22.066572,156,508,16524,0.01513671875,0.0234375,1.0107421875,-289,81,21,-2.687022900763359,0.6259541984732825,0.35877862595419846,1.4641777365644943,-0.3859998865784,72.09,0,0,1
2019-03-17 10:04:22.100192,212,468,16628,0.013427734375,0.025634765625,1.01611328125,-322,124,31,-2.3587786259541983,0.7099236641221374,0.31297709923664124,1.5264453682908483,-0.6266867302097731,73.85,0,0,1
2019-03-17 10:04:22.136135,80,504,16532,0.01318359375,0.015869140625,1.012939453125,-18,83,53,-2.2595419847328246,0.7022900763358778,0.35877862595419846,1.3677858748448137,-0.5151957175930545,73.89,0,0,2
2019-03-17 10:04:22.172271,120,456,16420,0.002685546875,0.029296875,1.015869140625,-309,95,25,-2.427480916030534,0.6946564885496184,0.16793893129770993,1.28404497186358,-0.483312199831263,75.14,0,0,2
2019-03-17 10:04:22.207777,144,360,16612,0.01171875,0.02294921875,1.01220703125,-261,87,54,-2.0916030534351147,0.7480916030534351,0.3435114503816794,1.5354637752240783,-0.7346907215644284,73.88,0,0,2
2019-03-17 10:04:22.244816,212,384,16696,0.00390625,0.0263671875,1.01953125,-280,80,61,-2.3206106870229006,0.6564885496183206,0.35877862595419846,1.6113119950580965,-0.04068809063987123,74.25,0,0,3
2019-03-17 10:04:22.280877,112,484,16832,0.010498046875,0.0224609375,1.00439453125,-296,93,40,-2.236641221374046,0.7099236641221374,0.2824427480916031,1.5186666929448451,-0.5395321262206072,73.76,0,0,3
2019-03-17 10:04:22.317100,128,432,16604,0.009765625,0.027099609375,1.0029296875,-260,91,44,-2.49618320610687,0.6106870229007634,0.20610687022900764,1.6341527018392374,-0.5935688509486209,72.97,0,0,3
2019-03-17 10:04:22.356959,156,704,16840,0.01806640625,0.027099609375,1.010986328125,-299,94,19,-2.1374045801526718,0.7404580152671756,0.22900763358778625,1.5652910272647766,-0.317188665620553,73.39,0,0,4
2019-03-17 10:04:22.391742,144,568,16520,0.014404296875,0.02685546875,1.010986328125,-294,100,41,-2.122137404580153,0.6870229007633588,0.3511450381679389,1.2258471412206946,-0.16702462420509342,73.8,0,0,4
2019-03-17 10:04:22.429102,268,400,16604,0.0146484375,0.0224609375,1.020263671875,-285,89,26,-2.213740458015267,0.6793893129770993,0.42748091603053434,0.8834608268413783,-0.7379329676231813,72.95,0,0,5
2019-03-17 10:04:22.464435,164,532,16436,0.01220703125,0.038330078125,1.00927734375,-497,94,57,-2.2442748091603053,0.6946564885496184,0.3053435114503817,1.4971748063762105,-0.5059137834638164,74.18,0,0,5
2019-03-17 10:04:22.500427,156,440,16148,0.0107421875,0.028564453125,1.0107421875,-314,93,49,-0.03816793893129771,0.732824427480916,0.183206106870229,1.979189916501228,-0.8523655743306047,73.01,0,0,6
2019-03-17 10:04:22.549400,240,360,16504,0.01025390625,0.021240234375,1.017333984375,-300,89,54,-2.0610687022900764,0.7938931297709924,0.366412213740458,1.3680456586665939,-0.9663385687388097,72.96,0,0,6
2019-03-17 10:04:22.583783,220,500,16440,0.012939453125,0.024169921875,1.015380859375,-308,117,33,-2.4885496183206106,0.7022900763358778,0.26717557251908397,1.3254850566387282,-0.8543974356989532,72.15,0,0,6
2019-03-17 10:04:22.619144,124,368,16752,0.01123046875,0.0185546875,1.012451171875,-296,79,46,-2.519083969465649,0.8625954198473282,0.4198473282442748,1.5117902555051823,-0.5619995957297607,72.89,0,0,7
2019-03-17 10:04:22.655273,176,472,16732,0.010009765625,0.026611328125,1.005615234375,-324,89,43,-2.122137404580153,0.7938931297709924,0.25190839694656486,1.280546502062458,-0.6492228358755695,74.23,0,0,7
2019-03-17 10:04:22.690653,136,348,16668,0.009521484375,0.030029296875,1.001220703125,-292,87,51,-2.450381679389313,0.7404580152671756,0.3053435114503817,1.4520796681236656,-0.6089560245770794,74.2,0,0,7
2019-03-17 10:04:22.727128,8,256,16636,0.0,0.029052734375,1.017578125,-231,88,28,-2.427480916030534,0.5343511450381679,0.3893129770992366,1.6464065278036697,-0.08157505329446892,73.81,0,0,8
2019-03-17 10:04:22.762643,208,276,16864,0.014892578125,0.016357421875,1.016845703125,-297,99,59,-2.1908396946564888,0.6717557251908397,0.3511450381679389,1.527097299019139,-0.5410477832571913,73.37,0,0,8
2019-03-17 10:04:22.798135,136,436,16576,0.01171875,0.021484375,1.00048828125,-310,94,52,-3.7709923664122136,0.6641221374045801,0.26717557251908397,1.5991555655022014,-0.5498106655880898,73.82,0,0,9
2019-03-17 10:04:22.834974,192,600,16560,0.00634765625,0.03125,1.02587890625,-358,94,43,-2.2061068702290076,0.7862595419847328,0.19083969465648856,1.5478694332824832,-0.621271474857025,73.42,0,0,9
2019-03-17 10:04:22.869416,128,672,16676,0.029296875,0.030029296875,1.031005859375,-354,100,64,-2.2977099236641223,0.6717557251908397,0.366412213740458,-0.9240199367427215,-1.3900048576288055,73.83,0,0,9
2019-03-17 10:04:22.907073,396,-764,17604,0.07275390625,0.157958984375,0.878173828125,-389,141,293,-0.16030534351145037,0.9541984732824428,4.687022900763359,-4.532994317994327,0.46146820712936304,73.4,-1,90,9
2019-03-17 10:04:22.945563,828,100,21224,0.106201171875,0.009521484375,1.197998046875,-436,-212,-24,-8.854961832061068,-1.2061068702290076,2.236641221374046,3.1848836390256534,24.77541567447959,73.82,-1,90,10
2019-03-17 10:04:22.980194,-5520,-1240,16752,-0.08837890625,-0.001220703125,0.98095703125,-741,2,-239,-2.5114503816793894,-3.183206106870229,3.480916030534351,5.047692271649209,-5.450243742659733,72.66,-1,90,10
2019-03-17 10:04:23.017312,2432,1640,14512,-0.041259765625,0.06982421875,1.117919921875,-191,-1535,243,-0.2824427480916031,-5.9465648854961835,2.5419847328244276,-1.490568349130037,2.1612314586637327,71.85,-1,90,11
2019-03-17 10:04:23.053544,-448,36,17232,0.04736328125,0.020263671875,1.011962890625,-516,1077,41,-3.8091603053435112,8.641221374045802,1.7786259541984732,3.2688758879202937,2.0684664483752093,72.75,-1,90,11
2019-03-17 10:04:23.088889,296,1216,13652,-0.044677734375,0.041259765625,0.950439453125,-366,-461,9,-0.7557251908396947,-1.0,2.7022900763358777,-4.1632732739537825,-2.993370490636611,72.48,-1,90,11
2019-03-17 10:04:23.125531,1768,-856,15508,0.07373046875,0.087890625,0.997314453125,-322,45,-242,-1.5725190839694656,0.17557251908396945,0.0916030534351145,4.232432533258338,3.2252348654120397,71.85,-1,90,12
2019-03-17 10:04:23.161074,200,1836,14536,-0.043212890625,0.108154296875,1.088134765625,-252,131,145,-2.5572519083969465,-0.183206106870229,0.9847328244274809,0.602243222678257,3.4455947382149508,72.36,-1,90,12
2019-03-17 10:04:23.196296,-516,1240,18116,0.0234375,0.107421875,1.077880859375,-467,70,362,-2.427480916030534,0.48854961832061067,0.2900763358778626,1.6135289356647529,2.2397150664530283,71.72,-1,90,12
2019-03-17 10:04:23.232461,-588,692,14944,-0.07958984375,-0.062255859375,1.105224609375,-304,245,6,-1.717557251908397,1.282442748091603,3.7480916030534353,-2.50539879512255,1.712585970235823,75.3,-1,90,13
2019-03-17 10:04:23.268068,-388,1056,19588,-0.088623046875,-0.006591796875,1.003173828125,-274,-238,131,-0.9618320610687023,1.2671755725190839,3.7251908396946565,10.184782345941528,2.1170370825610525,70.14,-1,90,13
2019-03-17 10:04:23.302917,-876,768,16464,-0.008056640625,0.016845703125,1.052734375,-760,-31,411,-1.5267175572519085,-0.007633587786259542,2.267175572519084,-2.0880225490806983,-3.81364702537672,71.27,-1,90,13
2019-03-17 10:04:23.340374,-784,584,14440,-0.04736328125,0.0537109375,1.144775390625,-512,225,354,-3.8396946564885495,0.5114503816793893,2.1374045801526718,3.8856071239792036,6.207376620118773,70.48,-1,90,14
2019-03-17 10:04:23.374612,660,-508,14284,0.017578125,0.045166015625,1.004638671875,240,-136,259,-0.7251908396946565,-1.3969465648854962,2.0,6.731897507161711,1.5497319355111399,69.52,-1,90,14
2019-03-17 10:04:23.411541,1636,-388,16900,0.017333984375,0.093017578125,1.0107421875,-89,73,404,-3.763358778625954,1.450381679389313,3.3893129770992365,6.268628951463013,6.620287612513268,68.47,-1,90,15
2019-03-17 10:04:23.446716,1892,3116,15428,-0.030029296875,0.07373046875,1.15283203125,-83,81,711,-2.900763358778626,5.351145038167939,4.9541984732824424,-2.1064581078072693,-2.9459427412922214,68.25,-1,90,15
2019-03-17 10:04:23.482134,-620,208,21532,0.029541015625,-0.0029296875,0.936767578125,124,253,1121,-0.7480916030534351,0.8702290076335878,2.0,-7.006619942514988,3.1747374187966773,68.21,-1,90,16
2019-03-17 10:04:23.517898,1692,1720,15040,-0.116943359375,0.112548828125,1.133056640625,-257,-211,577,-2.984732824427481,1.381679389312977,5.038167938931298,-0.24315947086193965,-0.6034399380945459,67.16,-1,90,16
2019-03-17 10:04:23.567092,928,-2168,17028,-0.07373046875,-0.146484375,1.20654296875,-757,146,814,-1.6717557251908397,-0.7175572519083969,7.801526717557252,4.939140456878071,-0.5356883414310808,66.01,-1,90,16
2019-03-17 10:04:23.602888,-876,1160,17408,-0.076904296875,-0.0791015625,1.00439453125,-1,28,979,-3.885496183206107,1.1526717557251909,6.1603053435114505,9.261007757383382,2.8107529706063765,144.87,-1,90,17
2019-03-17 10:04:23.642337,-696,328,17612,-0.0146484375,0.04638671875,0.702880859375,-406,10,779,-5.748091603053435,3.4122137404580153,8.458015267175572,-0.9411162617717843,0.06856373776600506,181.79,-1,90,17
2019-03-17 10:04:23.684845,-1024,-1768,17036,-0.033935546875,-0.073486328125,0.71826171875,-449,255,1051,-3.3969465648854964,1.633587786259542,6.580152671755725,5.237776822699896,13.952177849966475,123.14,-1,90,18
2019-03-17 10:04:23.722511,340,-1048,12780,0.0654296875,-0.0087890625,1.377685546875,-545,353,1213,-0.5725190839694656,-1.3740458015267176,7.893129770992366,15.421095389170212,8.998976505454745,126.48,-1,90,18
2019-03-17 10:04:23.760331,-3096,2880,15760,-0.12451171875,0.140869140625,0.9921875,-361,-74,1781,-4.244274809160306,-1.8244274809160306,8.183206106870228,14.088244776596028,7.144249858447836,128.26,-1,90,18
2019-03-17 10:04:23.799903,1808,-4104,13236,0.057861328125,-0.078369140625,1.42724609375,-1042,479,1744,-7.137404580152672,2.030534351145038,7.343511450381679,-12.64946068847622,-1.9265103115570794,123.28,-1,90,19
2019-03-17 10:04:23.837975,-4940,5236,14948,-0.007080078125,0.215087890625,0.6357421875,-215,-214,1758,-0.0916030534351145,-0.46564885496183206,17.137404580152673,-11.965264544209063,-0.9114608855107282,125.66,-1,90,19
2019-03-17 10:04:23.875269,3400,2204,17464,0.172607421875,0.16064453125,1.2734375,-1020,581,1154,-7.3893129770992365,-1.1450381679389312,12.0,7.91725839894356,4.376465666926616,121.29,-1,90,19
2019-03-17 10:04:23.913974,356,1764,14864,0.102294921875,-0.164794921875,0.903076171875,-383,367,1948,-3.122137404580153,-0.1984732824427481,15.534351145038167,4.695076349891217,11.136033503555902,117.53,-1,90,20
2019-03-17 10:04:23.951657,-400,-380,16652,-0.017822265625,-0.1083984375,1.031005859375,-409,444,1131,0.16030534351145037,3.312977099236641,10.564885496183207,5.787954078006056,-6.647928801147029,114.07,-1,90,20
2019-03-17 10:04:23.990041,-1564,-528,16884,0.085205078125,0.033935546875,1.129638671875,-613,713,1325,-3.877862595419847,1.4122137404580153,12.82442748091603,-1.1883926547287706,-13.662933650169698,115.78,-1,90,21
2019-03-17 10:04:24.028198,112,-2716,8556,0.09375,-0.060791015625,1.003173828125,-64,111,1823,1.9541984732824427,0.45038167938931295,14.068702290076336,4.496526672113848,-0.6180825629467521,115.35,-1,90,21
2019-03-17 10:04:24.064351,-1396,-2940,16084,0.151611328125,-0.085693359375,1.10791015625,78,750,1824,0.5648854961832062,0.9389312977099237,14.290076335877863,2.2596207783461395,2.7657937397894847,195.33,-1,90,21
2019-03-17 10:04:24.107788,604,208,12928,-0.062255859375,-0.007080078125,1.071533203125,150,397,2736,-0.8015267175572519,0.2824427480916031,15.442748091603054,2.1077343217758493,3.133931957351373,115.25,-1,90,22
2019-03-17 10:04:24.145578,288,1776,18508,-0.0908203125,-0.0078125,1.193359375,-473,357,2210,-0.648854961832061,1.0610687022900764,17.129770992366414,7.337157180499438,1.6653760340839312,115.16,-1,90,22
2019-03-17 10:04:24.183993,2280,3288,17988,-0.064453125,0.06689453125,0.59228515625,-856,945,2061,-0.007633587786259542,3.366412213740458,13.564885496183207,-0.6811890664434086,7.433512032004839,107.66,-1,90,23
2019-03-17 10:04:24.222641,512,-1264,17624,0.048095703125,0.081787109375,0.971923828125,342,-214,1892,-4.923664122137405,1.8015267175572518,13.053435114503817,6.683176506095647,-7.886616062279287,168.42,-1,90,23
2019-03-17 10:04:24.262218,-2604,1912,11228,-0.02197265625,-0.169677734375,1.1953125,28,-329,1603,-4.3816793893129775,0.04580152671755725,15.961832061068701,10.802990867797266,-1.3949835330454856,118.25,-1,90,23
2019-03-17 10:04:24.300498,-704,-140,16936,0.059326171875,0.002685546875,1.55126953125,577,-118,1324,-0.04580152671755725,3.732824427480916,16.748091603053435,-4.420357754815463,-1.6144714398836861,107.39,-1,90,24
2019-03-17 10:04:24.338026,460,2196,18480,0.014404296875,0.009765625,1.427978515625,-469,-229,2031,-4.213740458015267,-2.9389312977099236,17.396946564885496,3.6240017074770434,-1.7715121300488672,146.25,-1,90,24
2019-03-17 10:04:24.376129,2496,-224,16084,-0.155517578125,0.054931640625,0.615966796875,-682,712,2379,-1.5572519083969465,3.0381679389312977,14.923664122137405,3.172745487202179,-4.701397792870675,113.64,-1,90,24
2019-03-17 10:04:24.414681,3924,-2740,21652,-0.174560546875,0.068603515625,0.814453125,-483,522,2312,3.8473282442748094,3.053435114503817,13.610687022900763,-0.6667314796188334,9.165188411387565,98.84,-1,90,25
2019-03-17 10:04:24.451081,-2016,-740,14340,-0.207763671875,0.11328125,0.541259765625,-207,-51,2043,1.5954198473282444,1.0458015267175573,15.099236641221374,-2.6333062520009594,-5.726708804434762,102.5,-1,90,25
2019-03-17 10:04:24.488276,-1640,-596,22140,-0.06591796875,0.099609375,1.40625,-392,32,2527,-0.022900763358778626,2.4122137404580153,17.389312977099237,3.3172794064153854,-7.178428040640494,107.78,-1,90,25
2019-03-17 10:04:24.527341,1320,-500,18000,-0.0263671875,-0.079345703125,0.91552734375,-628,292,2752,-0.5725190839694656,3.6946564885496183,17.053435114503817,12.93054149246597,-2.865795609761236,105.48,-1,90,26
2019-03-17 10:04:24.577794,-1112,-5236,22516,-0.102294921875,0.1962890625,0.916259765625,-546,46,2507,-7.694656488549619,2.3587786259541983,18.801526717557252,0.781754753227486,-5.555095819889819,103.12,-1,90,26
2019-03-17 10:04:24.615280,-4460,-2204,23708,0.103515625,-0.025390625,0.806640625,-311,75,2935,-2.8702290076335877,2.366412213740458,21.00763358778626,-7.827767176707596,-3.7812655105650244,92.4,-1,90,26
2019-03-17 10:04:24.656408,908,-380,16800,0.041259765625,0.068115234375,0.8515625,352,213,3056,-0.19083969465648856,-0.7633587786259542,23.519083969465647,-3.8795375925695477,-2.698588185576726,90.5,-1,0,27
2019-03-17 10:04:24.692873,1468,-1212,21468,-0.0029296875,-0.053955078125,0.856689453125,-283,275,2620,-5.297709923664122,0.0916030534351145,19.435114503816795,-4.856349519539521,-3.5885679776934327,88.68,0,0,27
2019-03-17 10:04:24.733431,324,-488,17260,0.030029296875,-0.135986328125,0.942138671875,-729,248,1091,-3.8244274809160306,-0.17557251908396945,9.870229007633588,0.34895548338731275,-26.63508379896507,93.47,0,0,28
2019-03-17 10:04:24.774495,1156,512,13736,0.007568359375,0.025634765625,0.914794921875,-1788,1350,1478,-8.366412213740459,8.17557251908397,12.664122137404581,-1.5963193282138928,-4.228327428190893,93.98,0,0,28
2019-03-17 10:04:24.813523,1912,1528,17232,0.01611328125,0.01708984375,0.972412109375,-29,429,1768,-3.1297709923664123,2.3587786259541983,10.732824427480915,-0.9371462459014703,-2.5159844284380757,91.01,0,0,28
2019-03-17 10:04:24.854516,320,744,15996,-0.004638671875,-0.068115234375,1.1669921875,-414,-656,942,-2.618320610687023,-3.7557251908396947,5.0534351145038165,1.3660643612809928,-7.128471905863453,82.52,0,0,29
2019-03-17 10:04:24.890603,1920,864,16820,0.092041015625,0.053466796875,0.94287109375,102,411,355,1.0534351145038168,2.6412213740458017,2.8473282442748094,1.3895439494980744,-5.458891195814185,61.42,0,0,29
2019-03-17 10:04:24.926983,1660,-172,17244,0.087890625,0.028076171875,0.956787109375,-430,-540,-108,-2.2900763358778624,-5.625954198473282,1.702290076335878,3.820823916292486,-10.161148904332784,79.72,0,0,30
2019-03-17 10:04:24.963456,1888,2944,16216,0.164306640625,0.18798828125,1.16845703125,-322,-211,681,-0.2366412213740458,-1.9236641221374047,5.641221374045801,0.41692678238998765,-2.1172433275993807,77.96,1,0,30
2019-03-17 10:04:24.999682,1500,-1080,19272,0.087890625,-0.042236328125,0.99951171875,-222,29,43,-1.2366412213740459,0.09923664122137404,1.6488549618320612,2.6840500685724096,-5.584363403220409,58.8,1,0,30
2019-03-17 10:04:25.034825,1132,540,17356,0.06201171875,0.076171875,0.91796875,-254,66,49,1.0,2.595419847328244,-1.0916030534351144,-2.199958937304913,-7.223218120471886,57.45,1,0,31
2019-03-17 10:04:25.069118,1388,1148,17512,0.06103515625,0.04345703125,0.934814453125,-127,-117,-84,-1.900763358778626,-1.1603053435114503,-0.33587786259541985,2.549611583916842,-2.084627536267809,56.31,1,0,31
2019-03-17 10:04:25.103900,2088,608,16356,0.079833984375,-0.0107421875,1.020751953125,-516,-563,-734,-2.198473282442748,-13.374045801526718,-2.6259541984732824,1.0354281450514033,-30.58693007052895,56.52,1,172.5,31
2019-03-17 10:04:25.139598,6320,732,17504,0.407958984375,0.111083984375,1.2568359375,-584,198,-352,-5.221374045801527,-0.4351145038167939,-5.67175572519084,8.44936650794948,-19.553119631370215,56.86,1,172.5,32
2019-03-17 10:04:25.174521,6196,-1176,17408,0.3984375,-0.0234375,1.00537109375,-706,1016,-149,-0.16030534351145037,7.67175572519084,1.8244274809160306,0.1604934114984785,-16.472939870247107,56.24,1,172.5,32
2019-03-17 10:04:25.208831,2408,308,17148,0.144775390625,-0.0029296875,0.970703125,-324,354,591,-3.9770992366412212,2.3282442748091605,5.763358778625954,-3.8127770580082103,-6.955320825076436,55.41,1,172.5,32
2019-03-17 10:04:25.245272,3500,1440,12664,0.254638671875,0.094482421875,1.0283203125,-762,36,612,-3.717557251908397,-0.816793893129771,4.221374045801527,0.5888099756844739,-8.236374211835468,58.35,1,172.5,33
2019-03-17 10:04:25.279049,1104,-1888,18336,0.126708984375,0.025634765625,1.146240234375,186,155,681,0.6564885496183206,-1.6106870229007633,7.2748091603053435,-6.315056519341773,-12.18003865500668,57.36,1,172.5,33
2019-03-17 10:04:25.314320,2552,2724,12568,0.08935546875,0.0830078125,0.891357421875,-724,229,420,-6.587786259541985,2.732824427480916,7.931297709923665,10.126081140490937,-3.063085135154575,59.42,1,172.5,33
2019-03-17 10:04:25.349256,2392,-3632,-1537,-0.198974609375,0.2744140625,0.865234375,-238,-218,661,-2.6564885496183206,3.1068702290076335,7.183206106870229,-5.226042777254013,-12.808714887869671,58.18,1,172.5,34
2019-03-17 10:04:25.382573,1636,-160,14848,0.021240234375,0.17919921875,1.150390625,-367,836,1129,-0.6030534351145038,6.961832061068702,10.931297709923664,-12.04039285764074,-8.72800647490262,78.73,1,172.5,34
2019-03-17 10:04:25.418902,2964,4012,15560,0.26025390625,-0.232666015625,0.5615234375,-625,-159,1577,-7.015267175572519,0.19083969465648856,15.236641221374045,-7.531877026679613,-9.745776708817667,82.06,1,172.5,35
2019-03-17 10:04:25.456920,-588,3944,10124,0.356689453125,0.25537109375,0.933349609375,-1002,370,1559,-7.396946564885496,5.977099236641221,15.870229007633588,-4.471540540446891,-13.178565173733032,91.75,1,172.5,35
2019-03-17 10:04:25.491920,2876,-968,16256,0.131591796875,-0.06298828125,0.941650390625,-504,233,1820,-0.6870229007633588,1.8931297709923665,14.687022900763358,-9.795016145902517,-8.898485712702714,82.58,1,172.5,35
2019-03-17 10:04:25.529684,756,2616,7768,0.313720703125,0.05810546875,0.7041015625,-1147,250,1801,-2.6030534351145036,-2.0229007633587788,21.3206106870229,-7.0736500489343,-3.422689504003834,85.18,1,172.5,36
2019-03-17 10:04:25.578536,1004,2268,29616,-0.34326171875,-0.43896484375,1.236083984375,816,-224,4594,17.85496183206107,-5.625954198473282,19.66412213740458,3.000428346361375,14.511101536595143,89.13,1,172.5,36
2019-03-17 10:04:25.614521,4268,5064,10248,-0.055419921875,-0.059814453125,1.11279296875,433,713,2690,-0.4122137404580153,0.7557251908396947,20.69465648854962,5.82984577184742,-11.132245100978789,88.7,1,172.5,36
2019-03-17 10:04:25.651819,1820,1172,13336,0.267822265625,0.35302734375,0.450439453125,442,-670,2541,1.0916030534351144,-2.50381679389313,19.412213740458014,-25.155395612816104,-4.599415620540802,120.76,1,172.5,37
2019-03-17 10:04:25.688798,4828,700,20100,0.014404296875,-0.109130859375,0.938232421875,-744,-114,3036,-4.412213740458015,0.48854961832061067,24.435114503816795,-2.799927524393766,-7.613104588039891,92.34,1,172.5,37
2019-03-17 10:04:25.725654,1220,-92,24324,0.169921875,0.072998046875,1.0390625,782,895,3197,6.488549618320611,8.625954198473282,27.458015267175572,1.4046985626633497,-4.3262650044824635,98.73,1,172.5,38
2019-03-17 10:04:25.762198,-3292,-2128,20136,-0.123046875,0.518310546875,1.250244140625,488,-1552,3694,2.49618320610687,-10.725190839694656,23.129770992366414,5.342183757831397,-15.237482143969043,97.81,1,172.5,38
2019-03-17 10:04:25.798485,-1784,5092,22684,-0.02734375,0.338623046875,1.730712890625,-13,802,4484,-1.251908396946565,10.007633587786259,34.57251908396947,6.801552866147014,-0.9085705330923118,99.76,1,172.5,38
2019-03-17 10:04:25.839233,-952,100,11296,-0.041015625,-0.11279296875,1.09375,-1820,875,4638,-3.49618320610687,1.450381679389313,37.61068702290076,4.8413497415628735,-0.3279885310632681,104.49,1,0,39
2019-03-17 10:04:25.878002,-1604,2920,19704,0.01025390625,0.05615234375,1.04443359375,1,78,5175,-0.8854961832061069,0.061068702290076333,42.3206106870229,8.203721558861941,-0.22472024995650847,105.81,0,0,39
2019-03-17 10:04:25.917327,-1420,5688,13544,-0.31591796875,0.214111328125,-0.36474609375,740,2289,6215,-13.068702290076336,7.435114503816794,48.2442748091603,7.192454379759285,3.458580084151136,93.31,0,0,39
2019-03-17 10:04:25.958780,-436,2572,20600,-0.062255859375,0.25,1.205322265625,-1465,650,4403,-12.870229007633588,6.572519083969466,31.51145038167939,1.473350525482576,12.443749827268693,97.14,-1,90.08064516129032,40
2019-03-17 10:04:25.996968,-8544,4620,21956,-0.576171875,0.31591796875,1.001220703125,-1086,1342,1858,-9.267175572519085,12.244274809160306,15.183206106870228,15.009838763837955,35.30360535626072,99.45,-1,90.08064516129032,40
2019-03-17 10:04:26.035542,-7992,3596,7108,0.04296875,0.330322265625,0.91748046875,-76,-1536,201,2.66412213740458,-15.076335877862595,-1.702290076335878,5.056275415017574,-1.8993604759835376,113.9,-1,90.08064516129032,41
2019-03-17 10:04:26.072637,-5368,-420,14356,-0.168701171875,-0.00537109375,1.0146484375,-41,1374,-1616,1.6106870229007633,14.748091603053435,-11.977099236641221,-10.46963927255998,14.228922296916332,117.36,-1,90.08064516129032,41
2019-03-17 10:04:26.111129,-2988,-2356,20732,-0.224365234375,0.10009765625,1.26123046875,-540,-873,-2413,-3.969465648854962,-7.00763358778626,-16.595419847328245,-0.31840704329042024,15.16034697589533,103.52,-1,90.08064516129032,41
2019-03-17 10:04:26.149238,-2676,-492,16852,-0.081298828125,-0.17578125,0.764892578125,-1307,643,-2128,-4.549618320610687,3.366412213740458,-11.34351145038168,7.979690879776086,15.220906015931234,118.86,-1,90.08064516129032,42
2019-03-17 10:04:26.186523,-4196,352,15736,-0.154541015625,-0.125,0.89453125,-371,-12,-549,-1.9312977099236641,-1.1984732824427482,-6.740458015267175,-0.8216651214458072,1.5652303903476987,107.67,-1,90.08064516129032,42
