time,accel_x,accel_y,accel_z,accel_x_scaled,accel_y_scaled,accel_z_scaled,gyro_x,gyro_y,gyro_z,gyro_x_scaled,gyro_y_scaled,gyro_z_scaled,x_rotation,y_rotation,proximity,steering_angle,throttle,count
2019-03-17 10:12:55.720901,256,444,16656,0.01611328125,0.039306640625,1.014404296875,-278,86,55,-2.282442748091603,0.8549618320610687,0.33587786259541985,1.5722134679489495,-1.6471511065370672,76.56,0,0,6
2019-03-17 10:12:55.756766,352,460,16496,0.022216796875,0.03173828125,1.0205078125,-327,72,41,-3.877862595419847,0.6946564885496184,0.37404580152671757,1.7424414981069114,-1.0336742571778854,76.54,0,0,6
2019-03-17 10:12:55.792660,420,260,16608,0.02197265625,0.0302734375,1.01611328125,-275,122,46,-2.33587786259542,1.0458015267175573,0.5419847328244275,1.3918266415135678,-1.3319686178758317,76.54,0,0,7
2019-03-17 10:12:55.827763,280,448,16584,0.021728515625,0.04638671875,1.001220703125,-252,91,30,-2.519083969465649,0.549618320610687,0.22900763358778625,1.3189621982178383,-1.7721757189412228,76.58,0,0,7
2019-03-17 10:12:55.862575,328,512,16804,0.02294921875,0.0234375,1.00244140625,-308,86,42,-2.236641221374046,0.6946564885496184,0.35877862595419846,1.5023923622618627,-1.204280282713536,77.01,0,0,7
2019-03-17 10:12:55.898764,360,504,16556,0.019287109375,0.031005859375,1.0126953125,-319,79,51,-2.687022900763359,0.7175572519083969,0.2824427480916031,1.5280363644530666,-1.0220499270453869,76.1,0,0,8
2019-03-17 10:12:55.933401,456,424,16776,0.023193359375,0.043212890625,1.0087890625,-504,89,44,-2.0229007633587788,0.8091603053435115,0.2824427480916031,1.6448656365134295,-1.3565360439310419,74.45,0,0,8
2019-03-17 10:12:55.968217,400,432,16500,0.02197265625,0.02978515625,1.01513671875,-280,101,58,-2.5343511450381677,0.8702290076335878,0.183206106870229,1.545798214344626,-1.0744678542497406,76.09,0,0,8
2019-03-17 10:12:56.005349,392,452,16524,0.025634765625,0.0419921875,1.010986328125,-341,91,37,-2.099236641221374,0.5038167938931297,0.3893129770992366,1.3955603061056197,-1.395720310589593,77.39,0,0,9
2019-03-17 10:12:56.040038,304,492,16548,0.020751953125,0.029296875,1.0166015625,-303,87,60,-2.2290076335877864,0.6412213740458015,0.33587786259541985,1.3373420815806472,-1.2390320229467828,77.06,0,0,9
2019-03-17 10:12:56.077355,380,480,16448,0.01806640625,0.027099609375,1.00927734375,-290,102,27,-2.0839694656488548,0.7557251908396947,0.32061068702290074,1.6953802225087513,-1.0494961205332478,77.8,0,0,10
2019-03-17 10:12:56.114681,396,760,16608,0.02099609375,0.04345703125,1.012451171875,-305,71,42,-3.900763358778626,0.7099236641221374,0.44274809160305345,1.3219487042427804,-1.436623674960267,105.68,0,0,10
2019-03-17 10:12:56.155243,400,468,16240,0.016357421875,0.028564453125,1.0,-323,86,41,-3.8625954198473282,0.7022900763358778,0.26717557251908397,1.5124934116807551,-1.2834809310751039,76.59,0,0,11
2019-03-17 10:12:56.191625,268,484,16864,0.02490234375,0.0302734375,1.01806640625,-298,73,41,-2.3282442748091605,0.5190839694656488,0.3435114503816794,1.6072405565546966,-1.4198126930227786,77.88,0,0,11
2019-03-17 10:12:56.225863,448,496,16472,0.0244140625,0.031494140625,1.02978515625,-308,107,23,-2.3435114503816794,0.5648854961832062,0.5114503816793893,1.5589828857727819,-1.0401104292141787,78.68,0,0,11
2019-03-17 10:12:56.263822,8,256,16620,0.019287109375,0.03173828125,1.01611328125,-292,95,32,-1.8778625954198473,0.6641221374045801,0.29770992366412213,0.9101843011360744,-1.2358725312905254,76.09,0,0,12
2019-03-17 10:12:56.300338,424,564,16568,0.017822265625,0.01611328125,1.015380859375,-260,95,53,-2.5801526717557253,0.5572519083969466,0.21374045801526717,1.6684760276498871,-1.1142844860494132,76.11,0,0,12
2019-03-17 10:12:56.338810,340,280,16652,0.01904296875,0.029541015625,1.014404296875,-286,97,51,-2.1297709923664123,0.6106870229007634,-1.450381679389313,2.7583968324406634,-1.8577693899410024,78.25,0,0,12
2019-03-17 10:12:56.375575,-1652,2084,18996,0.089111328125,0.02685546875,1.07080078125,-37,-754,156,1.8244274809160306,-7.183206106870229,1.83206106870229,6.121345748076396,-14.197799539447429,77.89,0,-90,13
2019-03-17 10:12:56.411345,604,-672,17256,0.0439453125,0.1044921875,1.009521484375,-206,117,111,-2.564885496183206,2.122137404580153,1.83206106870229,4.370340093545695,-2.7164149476440915,77.19,0,-90,13
2019-03-17 10:12:56.447289,-980,2948,17128,0.024169921875,-0.02587890625,0.96630859375,-165,310,367,-3.801526717557252,1.1526717557251909,0.6717557251908397,2.681029633103827,-0.39595348164290445,76.07,0,-90,13
2019-03-17 10:12:56.484525,-816,-980,16740,0.041748046875,0.069091796875,0.99169921875,-79,-238,257,-2.4732824427480917,0.6183206106870229,1.0610687022900764,1.2841715739297577,-5.4927222715628226,77.59,0,-90,14
2019-03-17 10:12:56.519559,-648,-1344,18760,0.039306640625,-0.009033203125,1.056640625,-237,702,32,-3.122137404580153,2.053435114503817,-0.9618320610687023,9.416470408522924,0.8538604116547684,77.38,0,-90,14
2019-03-17 10:12:56.555959,1540,-112,16860,-0.00537109375,-0.166015625,0.8056640625,-291,26,197,-1.984732824427481,0.8396946564885496,1.2900763358778626,-5.139690517862097,-0.8136259350895554,76.27,0,-90,15
2019-03-17 10:12:56.591746,-824,1428,16944,-0.021728515625,0.01611328125,1.041748046875,-416,598,-27,-5.450381679389313,1.6870229007633588,-0.366412213740458,-5.429185867913464,-8.657774201523704,76.77,0,-90,15
2019-03-17 10:12:56.625856,1764,-1076,13904,0.03125,0.011474609375,0.884765625,-296,136,-215,-5.0458015267175576,1.251908396946565,-1.297709923664122,5.995282041528457,1.8816965782190482,77.52,0,-90,15
2019-03-17 10:12:56.662210,-688,-756,18928,0.12109375,0.01171875,1.03173828125,-469,45,-252,-2.1374045801526718,-0.10687022900763359,1.1984732824427482,6.16534711695155,1.531214920633903,75.26,0,-90,16
2019-03-17 10:12:56.712882,-404,480,16964,0.0986328125,0.027099609375,1.014404296875,-370,-209,-203,-2.885496183206107,-1.4045801526717556,0.46564885496183206,-2.900930904450925,-6.407811406186059,75.04,0,-90,16
2019-03-17 10:12:56.748530,936,924,15680,0.01416015625,0.046142578125,0.998779296875,-348,127,-45,-2.717557251908397,1.4045801526717556,0.05343511450381679,1.1990072215018892,-2.808304257058788,72.81,0,-90,16
2019-03-17 10:12:56.784567,1340,272,15276,0.111328125,0.06005859375,0.93359375,-237,248,479,-2.83206106870229,1.3053435114503817,1.5877862595419847,-2.2126571161292112,-5.414296381928969,75.99,0,-90,17
2019-03-17 10:12:56.819494,428,-900,18564,0.09912109375,-0.0439453125,0.98974609375,-296,248,14,-4.793893129770993,0.11450381679389313,-1.9083969465648856,1.3940328285331858,-2.8334521869367135,77.19,0,-90,17
2019-03-17 10:12:56.856994,1644,1480,15324,0.010009765625,0.1591796875,1.087158203125,-545,174,205,-3.450381679389313,-1.0610687022900764,0.6641221374045801,-4.135985161323429,-2.1104337850368937,81.1,0,-90,18
2019-03-17 10:12:56.893318,1220,-848,16044,0.1123046875,-0.052490234375,0.830810546875,-189,-199,244,-0.12213740458015267,-1.3969465648854962,1.7557251908396947,-1.0919061852348753,0.9968907125850054,74.56,0,-90,18
2019-03-17 10:12:56.928376,1140,1416,20468,0.082763671875,0.25,0.6025390625,112,-256,26,-3.068702290076336,-1.7251908396946565,-1.7786259541984732,8.881445249747294,-3.6675893414645477,108.85,0,-90,19
2019-03-17 10:12:56.965798,748,452,17364,0.050537109375,0.07275390625,1.12109375,-233,70,18,-3.6030534351145036,1.3511450381679388,-1.8396946564885497,-1.6202315109054028,-5.703772266767942,101.0,0,-90,19
2019-03-17 10:12:57.002002,4,-372,17028,0.000244140625,0.081298828125,1.00048828125,-711,629,-150,-0.022900763358778626,5.908396946564886,-1.7099236641221374,2.4979665597295053,1.4981941330240176,76.58,0,0,19
2019-03-17 10:12:57.038556,-416,904,16120,-0.020263671875,0.020263671875,0.978271484375,-216,307,10,-1.3511450381679388,2.3740458015267176,0.7862595419847328,-0.6400851586415475,2.3051533487429157,111.8,0,0,20
2019-03-17 10:12:57.076618,-784,356,16408,-0.03125,0.01904296875,1.0078125,-103,-58,-213,-0.7938931297709924,0.8931297709923665,-1.4961832061068703,2.3626377085054515,1.4035570203643084,77.46,0,0,20
2019-03-17 10:12:57.112183,-692,660,16580,-0.04296875,0.043701171875,1.039306640625,-278,244,-188,-2.0381679389312977,1.549618320610687,-1.9236641221374047,0.39767123531608495,-1.2072941238818338,76.42,0,0,21
2019-03-17 10:12:57.149159,-732,-120,16256,-0.03759765625,0.01025390625,1.022705078125,-663,-14,-277,-5.732824427480916,0.7557251908396947,-2.1908396946564888,1.2611302269989642,5.438653900621362,112.44,0,0,21
2019-03-17 10:12:57.185558,-1720,652,16228,-0.089111328125,0.035400390625,0.99267578125,-21,86,-4,-0.17557251908396945,0.22137404580152673,0.3511450381679389,0.8375642515034386,1.9441297956571346,77.28,0,0,21
2019-03-17 10:12:57.220508,-800,184,16496,-0.041748046875,0.0224609375,1.02490234375,-366,51,16,-2.687022900763359,0.48854961832061067,-0.09923664122137404,0.8725041968292844,1.6341039658836136,76.91,0,0,21
2019-03-17 10:12:57.257538,-564,452,16556,-0.033447265625,0.0234375,1.01416015625,-312,85,49,-2.2900763358778624,0.3893129770992366,0.5038167938931297,1.3373939215706097,1.6776817057824933,77.34,0,0,22
2019-03-17 10:12:57.291561,-52,380,16668,-0.0107421875,0.021240234375,1.007080078125,-271,16,55,-2.1526717557251906,0.25190839694656486,0.29770992366412213,2.2520810264259827,-0.013793212246263667,78.2,0,0,22
2019-03-17 10:12:57.328524,48,380,16820,0.017333984375,0.02880859375,1.001953125,-289,23,58,-1.984732824427481,0.35877862595419846,0.5419847328244275,0.9536849610548479,-1.1530296191537412,78.12,0,0,23
2019-03-17 10:12:57.363281,308,376,16836,0.0185546875,0.029296875,1.018798828125,-273,88,150,-0.1984732824427481,0.6335877862595419,0.8625954198473282,1.3872784041174593,-0.999631635444045,76.74,0,0,23
2019-03-17 10:12:57.398374,344,460,16620,0.026611328125,0.029052734375,1.017822265625,-221,49,104,-1.6030534351145038,0.48091603053435117,0.6030534351145038,1.5136972199478298,-2.129729122734633,77.12,0,0,23
2019-03-17 10:12:57.434714,500,468,16876,0.024169921875,0.026123046875,1.02783203125,-246,98,88,-1.6717557251908397,0.6564885496183206,0.7938931297709924,1.5723027000250926,-1.7346341473157523,76.25,0,0,24
2019-03-17 10:12:57.469965,484,392,16696,0.03173828125,0.023681640625,1.009765625,-512,55,89,-1.8091603053435115,0.6412213740458015,0.5572519083969466,1.4193936307248523,-1.8443650022933238,77.04,0,0,24
2019-03-17 10:12:57.505378,708,276,16720,0.020751953125,0.025634765625,1.010986328125,-327,78,61,-2.030534351145038,0.7786259541984732,0.3282442748091603,2.145148386807686,-2.20028650882759,76.13,0,0,24
2019-03-17 10:12:57.540977,540,428,16556,0.029296875,0.021728515625,1.00732421875,-336,76,39,-2.1297709923664123,0.6335877862595419,0.35877862595419846,1.0469797855267007,-0.8846303781854445,76.57,0,0,25
2019-03-17 10:12:57.576303,312,476,16560,0.027099609375,0.02490234375,1.0029296875,-306,106,63,-2.4656488549618323,0.8549618320610687,0.1297709923664122,1.7186848060019166,-1.1511130158138274,76.6,0,0,25
2019-03-17 10:12:57.611229,364,432,16556,0.011474609375,0.022705078125,1.01025390625,-273,88,36,-2.427480916030534,0.8320610687022901,0.26717557251908397,1.4974081267971555,-0.7473862073688124,77.03,0,0,25
2019-03-17 10:12:57.647275,20,428,16532,0.014404296875,0.024169921875,1.01171875,-308,75,62,-2.2519083969465647,0.5877862595419847,0.3435114503816794,1.66755762510431,-0.3678883202410557,75.11,0,0,26
2019-03-17 10:12:57.681983,136,432,16556,0.017578125,0.029296875,1.01123046875,-289,62,43,-2.2213740458015265,0.48091603053435117,0.40458015267175573,1.62409465217371,-1.2728549381359513,76.1,0,0,26
2019-03-17 10:12:57.730036,340,436,16432,0.0126953125,0.029296875,1.020751953125,-11,103,22,-2.404580152671756,0.6259541984732825,0.31297709923664124,1.5769876442617223,-1.5041753018931894,76.23,0,0,27
2019-03-17 10:12:57.765538,444,428,16680,0.0234375,0.033447265625,1.00634765625,-313,100,37,-2.0229007633587788,0.5343511450381679,0.29770992366412213,1.5276171502745675,-1.207612167358278,85.02,0,0,27
2019-03-17 10:12:57.801280,332,284,16884,0.002685546875,0.032470703125,1.029296875,-296,101,21,-2.1526717557251906,0.6030534351145038,0.25190839694656486,1.5884558557635962,-1.6782461084293094,85.87,0,0,27
2019-03-17 10:12:57.837421,340,360,16552,0.030029296875,0.029541015625,1.000244140625,-332,99,37,-2.33587786259542,0.5801526717557252,0.3435114503816794,1.2795993543956914,-1.1014484387834118,77.45,0,0,28
2019-03-17 10:12:57.873049,328,492,16384,0.01806640625,0.02734375,1.001708984375,-314,98,72,-2.068702290076336,0.6717557251908397,0.17557251908396945,1.5076955251661248,-0.9584900395245667,76.16,0,0,28
2019-03-17 10:12:57.908090,232,724,16520,0.01953125,0.023193359375,1.0283203125,-265,89,31,-2.3053435114503817,0.6946564885496184,0.2900763358778626,1.4000657971646862,-1.2003739179387316,77.0,0,0,28
2019-03-17 10:12:57.944214,28,424,16668,0.02734375,0.0166015625,1.017333984375,-322,101,49,-2.3969465648854964,0.6030534351145038,0.3282442748091603,2.2449928488801243,-1.1941146762279315,75.75,0,0,29
2019-03-17 10:12:57.978959,260,628,16572,0.02294921875,0.027587890625,1.013916015625,-258,93,24,-2.5343511450381677,0.9694656488549618,0.31297709923664124,2.0401185865951392,-2.156912069539559,76.53,0,0,29
2019-03-17 10:12:58.014287,300,484,16892,0.014892578125,0.026611328125,1.003662109375,-268,92,30,-2.2748091603053435,0.6717557251908397,0.48091603053435117,2.5296910546858697,-0.8883336477617744,76.62,0,0,29
2019-03-17 10:12:58.051112,332,444,16468,0.019775390625,0.032958984375,1.01025390625,-289,87,24,-2.404580152671756,0.6717557251908397,0.44274809160305345,1.4267879886595851,-0.9907790401392867,76.54,0,0,30
2019-03-17 10:12:58.085270,288,448,16480,0.0224609375,0.029296875,1.02783203125,-280,97,18,-2.3053435114503817,0.6870229007633588,0.32061068702290074,1.4172831866810494,-1.4264526546234593,77.85,0,0,30
2019-03-17 10:12:58.121144,360,760,16576,0.024658203125,0.0244140625,1.02783203125,-329,73,65,-2.122137404580153,0.5648854961832062,0.2824427480916031,1.5716197033492671,-0.8978866013579773,77.48,0,0,31
2019-03-17 10:12:58.157296,336,432,16616,0.001708984375,0.030517578125,1.017578125,-276,110,37,-2.2442748091603053,0.6259541984732825,0.3511450381679389,0.902874620150795,-1.3824392746664702,76.56,0,0,31
2019-03-17 10:12:58.192661,356,400,16608,0.0234375,0.0283203125,1.007080078125,-287,98,36,-2.4198473282442747,0.5877862595419847,0.22137404580152673,0.9294859264424075,-0.8953401624554373,76.22,0,0,31
2019-03-17 10:12:58.229248,344,320,16796,0.021484375,0.02587890625,1.014404296875,-263,80,46,-2.50381679389313,0.8549618320610687,0.3969465648854962,1.5999488138723346,-1.715220856635047,74.83,0,0,32
2019-03-17 10:12:58.263921,260,684,16668,0.02001953125,0.027099609375,1.029052734375,-492,89,35,-3.854961832061069,0.6412213740458015,0.40458015267175573,1.777152988253151,-1.0383364224951082,93.83,0,0,32
2019-03-17 10:12:58.300247,276,408,16824,0.018798828125,0.02685546875,1.027587890625,-290,83,31,-2.3053435114503817,0.6870229007633588,0.32061068702290074,1.6901577785939987,-1.0408042339411898,77.5,0,0,33
2019-03-17 10:12:58.336533,256,448,16640,0.02392578125,0.030517578125,1.00439453125,-295,85,36,-2.480916030534351,0.732824427480916,0.3511450381679389,1.6061352333713563,-1.0636965964009168,77.05,0,0,33
2019-03-17 10:12:58.370641,264,432,16688,0.020751953125,0.025634765625,1.02783203125,-326,96,24,-2.1526717557251906,0.8015267175572519,0.35877862595419846,1.6314807137776202,-1.6868345233705107,77.4,0,0,33
2019-03-17 10:12:58.406708,320,420,16784,0.014892578125,0.027099609375,1.010009765625,-372,89,39,-1.9618320610687023,0.8320610687022901,0.44274809160305345,1.7025779503645861,-1.4033133707705583,76.56,0,0,34
2019-03-17 10:12:58.442044,496,396,16540,0.019287109375,0.024658203125,1.02001953125,-284,99,47,-2.4580152671755724,0.6564885496183206,0.2595419847328244,1.9780836566025384,-1.061397969188953,77.07,0,0,34
2019-03-17 10:12:58.477885,276,444,16484,0.018798828125,0.02880859375,1.0087890625,-286,95,69,-2.2213740458015265,0.7633587786259542,0.29770992366412213,1.5325017526387714,-1.3524892998885154,76.16,0,0,35
2019-03-17 10:12:58.514421,92,520,16828,0.0234375,0.021484375,1.008544921875,-304,75,42,-2.213740458015267,0.732824427480916,0.48091603053435117,1.8252420957557243,-1.084425952036743,77.91,0,0,35
2019-03-17 10:12:58.548607,264,408,16400,0.01806640625,0.026611328125,1.01513671875,-275,103,36,-2.5267175572519083,0.6641221374045801,0.22900763358778625,1.4380687088549122,-0.01373547379138679,76.16,0,0,35
2019-03-17 10:12:58.584835,248,440,16568,0.019775390625,0.02978515625,1.012939453125,-274,107,7,-2.3053435114503817,0.7938931297709924,0.17557251908396945,0.3376541794880258,0.5545368648172629,77.81,0,0,36
2019-03-17 10:12:58.622358,1228,808,17504,0.021240234375,0.010986328125,1.112548828125,-386,188,190,-3.3435114503816794,0.9847328244274809,-0.1984732824427481,3.4258564190205525,-1.8943506660815992,76.02,0,-90,36
2019-03-17 10:12:58.657356,-1320,-4012,21684,0.38916015625,0.404052734375,1.65576171875,1131,-1018,-162,1.0687022900763359,-17.83206106870229,-3.633587786259542,7.588505731528762,-28.640037387072212,76.68,0,-90,36
2019-03-17 10:12:58.696186,1140,1512,15436,-0.040283203125,0.071533203125,1.093505859375,-1865,1301,128,-2.49618320610687,9.694656488549619,-1.5114503816793894,-5.623051357343644,-0.8124318338629636,78.02,0,-90,37
2019-03-17 10:12:58.743729,-188,-2368,18720,0.103271484375,-0.12109375,0.872802734375,-192,-554,56,-1.381679389312977,-7.732824427480916,-0.7404580152671756,2.1228304763597734,-4.19976628610047,77.86,0,-90,37
2019-03-17 10:12:58.778993,-160,-1372,16560,0.10595703125,0.046875,1.058837890625,-351,70,-155,-2.099236641221374,2.6259541984732824,1.5801526717557253,-3.3268332444313855,-5.144180067650419,88.38,0,-90,37
2019-03-17 10:12:58.817211,1580,516,17908,0.02001953125,-0.016845703125,0.931884765625,6,236,-24,0.0916030534351145,-0.5267175572519084,0.4198473282442748,-2.385735322785087,-2.424443400025503,78.09,0,-90,38
2019-03-17 10:12:58.851477,1200,464,15936,0.025390625,0.1474609375,1.11865234375,-336,-232,-13,-0.22137404580152673,0.09923664122137404,0.24427480916030533,-2.515043660077323,-2.1660600168834625,79.18,0,-90,38
2019-03-17 10:12:58.887542,1272,172,15852,-0.02734375,0.099365234375,1.048095703125,-500,-49,-202,0.061068702290076333,-0.8778625954198473,1.900763358778626,-2.8395262764629616,-7.344474199732486,80.29,0,-90,39
2019-03-17 10:12:58.923954,1036,-724,14548,0.0810546875,-0.096435546875,0.757080078125,-560,309,122,-1.1984732824427482,3.900763358778626,2.7938931297709924,-0.9280999806841265,-1.411534009716263,78.52,0,-90,39
2019-03-17 10:12:58.958541,336,-164,14780,0.05712890625,-0.00439453125,1.012939453125,-420,163,-247,-3.450381679389313,-1.1603053435114503,-3.3893129770992365,4.673932867703713,-0.521458202001696,82.31,0,-90,39
2019-03-17 10:12:58.995625,1280,-400,17364,0.06103515625,-0.014404296875,0.901611328125,-361,450,-362,-2.618320610687023,-0.366412213740458,-3.572519083969466,2.5992139706430355,-1.88408335079469,80.96,0,-90,40
2019-03-17 10:12:59.031804,364,-1692,19828,0.14404296875,-0.074462890625,0.899658203125,-313,82,-6,-3.1526717557251906,1.251908396946565,0.6717557251908397,-2.327356205461426,2.7789982385335974,79.85,0,-90,40
2019-03-17 10:12:59.067649,2140,1064,15208,0.03515625,-0.08154296875,1.053955078125,-173,198,107,-5.175572519083969,3.6259541984732824,1.282442748091603,1.6627804775675707,-5.161352780623232,82.24,0,-90,40
2019-03-17 10:12:59.104997,76,1348,14976,0.0615234375,-0.03955078125,1.154296875,-81,-24,75,1.3129770992366412,0.061068702290076333,1.2213740458015268,2.788768232931518,2.082093459759239,82.06,0,-90,41
2019-03-17 10:12:59.140893,772,192,13816,0.045166015625,-0.0029296875,1.052001953125,-199,308,-209,-2.633587786259542,0.6870229007633588,-1.4198473282442747,-3.366875179385509,-4.773811902902708,82.76,0,-90,41
2019-03-17 10:12:59.177870,1080,-932,15056,0.031005859375,0.074951171875,0.9990234375,-387,309,-470,-0.8015267175572519,3.717557251908397,-2.6717557251908395,2.0493093397169244,-1.8762828967568352,84.46,0,-90,42
2019-03-17 10:12:59.214540,1296,1900,20040,0.0244140625,0.048828125,0.887939453125,-169,-180,77,-2.0,-1.6259541984732824,-0.7862595419847328,-2.9341365074833674,-3.4789787650303614,84.01,0,-90,42
2019-03-17 10:12:59.250222,840,-1284,20636,0.025146484375,-0.036376953125,0.890869140625,113,126,173,0.6870229007633588,1.6106870229007633,-1.900763358778626,7.735598519246884,0.39595288322081257,86.61,0,-90,42
